epoch,itr,loss,loss-jepa,reg-loss,enc-grad-norm,pred-grad-norm,gpu-time(ms),wall-time(ms)
epoch,itr,loss,loss-jepa,reg-loss,enc-grad-norm,pred-grad-norm,gpu-time(ms),wall-time(ms)
epoch,itr,loss,loss-jepa,reg-loss,enc-grad-norm,pred-grad-norm,gpu-time(ms),wall-time(ms)
epoch,itr,loss,loss-jepa,reg-loss,enc-grad-norm,pred-grad-norm,gpu-time(ms),wall-time(ms)
epoch,itr,loss,loss-jepa,reg-loss,enc-grad-norm,pred-grad-norm,gpu-time(ms),wall-time(ms)
epoch,itr,loss,loss-jepa,reg-loss,enc-grad-norm,pred-grad-norm,gpu-time(ms),wall-time(ms)
epoch,itr,loss,loss-jepa,reg-loss,enc-grad-norm,pred-grad-norm,gpu-time(ms),wall-time(ms)
epoch,itr,loss,loss-jepa,reg-loss,enc-grad-norm,pred-grad-norm,gpu-time(ms),wall-time(ms)
epoch,itr,loss,loss-jepa,reg-loss,enc-grad-norm,pred-grad-norm,gpu-time(ms),wall-time(ms)
epoch,itr,loss,loss-jepa,reg-loss,enc-grad-norm,pred-grad-norm,gpu-time(ms),wall-time(ms)
epoch,itr,loss,loss-jepa,reg-loss,enc-grad-norm,pred-grad-norm,gpu-time(ms),wall-time(ms)
epoch,itr,loss,loss-jepa,reg-loss,enc-grad-norm,pred-grad-norm,gpu-time(ms),wall-time(ms)
epoch,itr,loss,loss-jepa,reg-loss,enc-grad-norm,pred-grad-norm,gpu-time(ms),wall-time(ms)
epoch,itr,loss,loss-jepa,reg-loss,enc-grad-norm,pred-grad-norm,gpu-time(ms),wall-time(ms)
epoch,itr,loss,loss-jepa,reg-loss,enc-grad-norm,pred-grad-norm,gpu-time(ms),wall-time(ms)
epoch,itr,loss,loss-jepa,reg-loss,enc-grad-norm,pred-grad-norm,gpu-time(ms),wall-time(ms)
epoch,itr,loss,loss-jepa,reg-loss,enc-grad-norm,pred-grad-norm,gpu-time(ms),wall-time(ms)
epoch,itr,loss,loss-jepa,reg-loss,enc-grad-norm,pred-grad-norm,gpu-time(ms),wall-time(ms)
epoch,itr,loss,loss-jepa,reg-loss,enc-grad-norm,pred-grad-norm,gpu-time(ms),wall-time(ms)
epoch,itr,loss,loss-jepa,reg-loss,enc-grad-norm,pred-grad-norm,gpu-time(ms),wall-time(ms)
epoch,itr,loss,loss-jepa,reg-loss,enc-grad-norm,pred-grad-norm,gpu-time(ms),wall-time(ms)
epoch,itr,loss,loss-jepa,reg-loss,enc-grad-norm,pred-grad-norm,gpu-time(ms),wall-time(ms)
epoch,itr,loss,loss-jepa,reg-loss,enc-grad-norm,pred-grad-norm,gpu-time(ms),wall-time(ms)
epoch,itr,loss,loss-jepa,reg-loss,enc-grad-norm,pred-grad-norm,gpu-time(ms),wall-time(ms)
epoch,itr,loss,loss-jepa,reg-loss,enc-grad-norm,pred-grad-norm,gpu-time(ms),wall-time(ms)
epoch,itr,loss,loss-jepa,reg-loss,enc-grad-norm,pred-grad-norm,gpu-time(ms),wall-time(ms)
epoch,itr,loss,loss-jepa,reg-loss,enc-grad-norm,pred-grad-norm,gpu-time(ms),wall-time(ms)
epoch,itr,loss,loss-jepa,reg-loss,enc-grad-norm,pred-grad-norm,gpu-time(ms),wall-time(ms)
epoch,itr,loss,loss-jepa,reg-loss,enc-grad-norm,pred-grad-norm,gpu-time(ms),wall-time(ms)
epoch,itr,loss,loss-jepa,reg-loss,enc-grad-norm,pred-grad-norm,gpu-time(ms),wall-time(ms)
epoch,itr,loss,loss-jepa,reg-loss,enc-grad-norm,pred-grad-norm,gpu-time(ms),wall-time(ms)
epoch,itr,loss,loss-jepa,reg-loss,enc-grad-norm,pred-grad-norm,gpu-time(ms),wall-time(ms)
epoch,itr,loss,loss-jepa,reg-loss,enc-grad-norm,pred-grad-norm,gpu-time(ms),wall-time(ms)
epoch,itr,loss,loss-jepa,reg-loss,enc-grad-norm,pred-grad-norm,gpu-time(ms),wall-time(ms)
epoch,itr,loss,loss-jepa,reg-loss,enc-grad-norm,pred-grad-norm,gpu-time(ms),wall-time(ms)
epoch,itr,loss,loss-jepa,reg-loss,enc-grad-norm,pred-grad-norm,gpu-time(ms),wall-time(ms)
epoch,itr,loss,loss-jepa,reg-loss,enc-grad-norm,pred-grad-norm,gpu-time(ms),wall-time(ms)
epoch,itr,loss,loss-jepa,reg-loss,enc-grad-norm,pred-grad-norm,gpu-time(ms),wall-time(ms)
epoch,itr,loss,loss-jepa,reg-loss,enc-grad-norm,pred-grad-norm,gpu-time(ms),wall-time(ms)
epoch,itr,loss,loss-jepa,reg-loss,enc-grad-norm,pred-grad-norm,gpu-time(ms),wall-time(ms)
epoch,itr,loss,loss-jepa,reg-loss,enc-grad-norm,pred-grad-norm,gpu-time(ms),wall-time(ms)
epoch,itr,loss,loss-jepa,reg-loss,enc-grad-norm,pred-grad-norm,gpu-time(ms),wall-time(ms)
epoch,itr,loss,loss-jepa,reg-loss,enc-grad-norm,pred-grad-norm,gpu-time(ms),wall-time(ms)
epoch,itr,loss,loss-jepa,reg-loss,enc-grad-norm,pred-grad-norm,gpu-time(ms),wall-time(ms)
epoch,itr,loss,loss-jepa,reg-loss,enc-grad-norm,pred-grad-norm,gpu-time(ms),wall-time(ms)
epoch,itr,loss,loss-jepa,reg-loss,enc-grad-norm,pred-grad-norm,gpu-time(ms),wall-time(ms)
epoch,itr,loss,loss-jepa,reg-loss,enc-grad-norm,pred-grad-norm,gpu-time(ms),wall-time(ms)
epoch,itr,loss,loss-jepa,reg-loss,enc-grad-norm,pred-grad-norm,gpu-time(ms),wall-time(ms)
1,0,0.87713,0.87713,0.85205,0.00000,0.00000,53112,106170
1,1,0.86906,0.86906,0.84814,0.00000,0.00000,570,574
1,2,0.63384,0.63384,0.92139,0.00000,0.00000,426,428
1,3,0.51149,0.51149,0.94043,0.00000,0.00000,367,369
1,4,0.44860,0.44860,0.95020,0.00000,0.00000,390,426
1,5,0.41970,0.41970,0.95508,0.00000,0.00000,353,730
1,6,0.38845,0.38845,0.95850,0.00000,0.00000,422,879
1,7,0.36384,0.36384,0.96094,0.00000,0.00000,399,824
1,8,0.34400,0.34400,0.96191,0.00000,0.00000,385,873
1,9,0.32012,0.32012,0.96436,0.00000,0.00000,398,871
1,10,0.29994,0.29994,0.96484,0.00000,0.00000,375,797
1,11,0.29346,0.29346,0.96582,0.00000,0.00000,411,960
1,12,0.28246,0.28246,0.96484,0.00000,0.00000,349,984
1,13,0.26940,0.26940,0.96533,0.00000,0.00000,334,868
1,14,0.26793,0.26793,0.96387,0.00000,0.00000,379,927
1,15,0.25972,0.25972,0.96338,0.00000,0.00000,476,1065
1,16,0.26211,0.26211,0.96045,0.00000,0.00000,331,615
1,17,0.25993,0.25993,0.95898,0.00000,0.00000,386,890
1,18,0.25500,0.25500,0.95508,0.00000,0.00000,389,967
1,19,0.24892,0.24892,0.95264,0.00000,0.00000,349,881
1,20,0.24308,0.24308,0.94824,0.00000,0.00000,341,935
1,21,0.23260,0.23260,0.94238,0.00000,0.00000,408,875
1,22,0.24535,0.24535,0.93213,0.00000,0.00000,396,921
1,23,0.24100,0.24100,0.92236,0.00000,0.00000,325,951
1,24,0.23906,0.23906,0.91113,0.00000,0.00000,358,915
1,25,0.21683,0.21683,0.89404,0.00000,0.00000,319,851
1,26,0.21938,0.21938,0.86914,0.00000,0.00000,312,844
1,27,0.21620,0.21620,0.83936,0.00000,0.00000,361,1158
1,28,0.19766,0.19766,0.82520,0.00000,0.00000,334,915
1,29,0.20374,0.20374,0.81055,0.00000,0.00000,299,808
1,30,0.19666,0.19666,0.79199,0.00000,0.00000,355,861
1,31,0.17610,0.17610,0.79053,0.00000,0.00000,342,770
1,32,0.17116,0.17116,0.80176,0.00000,0.00000,312,1135
epoch,itr,loss,loss-jepa,reg-loss,enc-grad-norm,pred-grad-norm,gpu-time(ms),wall-time(ms)
1,0,0.87713,0.87713,0.85205,0.00000,0.00000,23207,72732
1,1,0.86906,0.86906,0.84814,0.00000,0.00000,434,438
1,2,0.63384,0.63384,0.92139,0.00000,0.00000,404,406
1,3,0.51147,0.51147,0.94043,0.00000,0.00000,378,380
1,4,0.44859,0.44859,0.95020,0.00000,0.00000,358,769
1,5,0.41969,0.41969,0.95508,0.00000,0.00000,409,840
1,6,0.38845,0.38845,0.95850,0.00000,0.00000,410,870
1,7,0.36383,0.36383,0.96094,0.00000,0.00000,361,723
1,8,0.34399,0.34399,0.96191,0.00000,0.00000,411,841
1,9,0.32011,0.32011,0.96436,0.00000,0.00000,297,714
1,10,0.29995,0.29995,0.96484,0.00000,0.00000,363,1202
1,11,0.29346,0.29346,0.96582,0.00000,0.00000,369,821
1,12,0.28246,0.28246,0.96484,0.00000,0.00000,339,869
1,13,0.26939,0.26939,0.96533,0.00000,0.00000,371,834
1,14,0.26792,0.26792,0.96387,0.00000,0.00000,324,702
1,15,0.25972,0.25972,0.96338,0.00000,0.00000,354,1062
1,16,0.26211,0.26211,0.96045,0.00000,0.00000,380,1122
1,17,0.25994,0.25994,0.95898,0.00000,0.00000,313,713
1,18,0.25499,0.25499,0.95508,0.00000,0.00000,310,751
1,19,0.24892,0.24892,0.95264,0.00000,0.00000,373,1146
1,20,0.24308,0.24308,0.94824,0.00000,0.00000,312,943
